year,make,drive,transmission,engine_descriptor,engine_cylinders,engine_displacement,fuel_type,city_mpg_ft1,highway_mpg_ft1,annual_fuel_cost_ft1,save_or_spend_5_year,annual_consumption_in_barrels_ft1,tailpipe_co2_in_grams_mile_ft1
2006,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,8,5.3,Regular,13,18,2350,-5000,21.974,592.4666667
2006,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,FLEX-FUEL,8,5.3,Gasoline or E85,14,19,2200,-4250,20.600625,555.4375
2006,Chevrolet,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,8,5.3,Regular,13,18,2350,-5000,21.974,592.4666667
2006,Chevrolet,4-Wheel or All-Wheel Drive,Automatic 4-Speed,FLEX-FUEL,8,5.3,Gasoline or E85,13,17,2500,-5750,23.54357143,634.7857143
2006,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,6,4.2,Regular,14,20,2200,-4250,20.600625,555.4375
2006,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,8,5.3,Regular,14,19,2200,-4250,20.600625,555.4375
2006,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,8,6,Premium,14,18,2800,-7250,21.974,592.4666667
2006,Chevrolet,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,6,4.2,Regular,14,20,2200,-4250,20.600625,555.4375
2006,Chevrolet,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,8,5.3,Regular,14,20,2200,-4250,20.600625,555.4375
2006,Chevrolet,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,8,6,Premium,13,16,3000,-8250,23.54357143,634.7857143
2006,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,6,4.2,Regular,14,19,2350,-5000,21.974,592.4666667
2006,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,8,5.3,Regular,14,19,2200,-4250,20.600625,555.4375
2006,Chevrolet,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,6,4.2,Regular,14,19,2200,-4250,20.600625,555.4375
2006,Chevrolet,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,8,5.3,Regular,13,18,2350,-5000,21.974,592.4666667
2006,Chevrolet,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,6,3.5,Regular,15,21,2050,-3500,19.38882353,522.7647059
2006,Chevrolet,Front-Wheel Drive,Automatic 4-Speed,NA,6,3.5,Regular,16,23,1850,-2500,17.34789474,467.7368421
2006,Chevrolet,Front-Wheel Drive,Automatic 4-Speed,NA,6,3.9,Regular,16,23,1850,-2500,17.34789474,467.7368421
2006,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,6,4.3,Regular,13,17,2500,-5750,23.54357143,634.7857143
2006,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,8,5.3,Regular,13,17,2500,-5750,23.54357143,634.7857143
2006,Chevrolet,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,8,5.3,Regular,13,17,2500,-5750,23.54357143,634.7857143
2006,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,6,4.3,Regular,14,18,2350,-5000,21.974,592.4666667
2006,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,8,5.3,Regular,14,19,2200,-4250,20.600625,555.4375
2006,Chevrolet,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,8,5.3,Regular,13,17,2500,-5750,23.54357143,634.7857143
2006,Chrysler,Rear-Wheel Drive,Automatic 4-Speed,NA,6,2.7,Regular,18,26,1650,-1500,15.69571429,423.1904762
2006,Chrysler,Rear-Wheel Drive,Automatic 4-Speed,NA,6,3.5,Regular,17,25,1750,-2000,16.4805,444.35
2006,Chrysler,Rear-Wheel Drive,Automatic 5-Speed,NA,6,3.5,Regular,17,24,1750,-2000,16.4805,444.35
2006,Chrysler,Rear-Wheel Drive,Automatic 5-Speed,NA,8,5.7,Regular,15,23,1950,-3000,18.31166667,493.7222222
2006,Chrysler,4-Wheel or All-Wheel Drive,Automatic 5-Speed,NA,6,3.5,Regular,15,22,1950,-3000,18.31166667,493.7222222
2006,Chrysler,4-Wheel or All-Wheel Drive,Automatic 5-Speed,NA,8,5.7,Regular,15,22,1950,-3000,18.31166667,493.7222222
2006,Chrysler,Rear-Wheel Drive,Automatic 5-Speed,NA,8,6.1,Premium,13,18,2800,-7250,21.974,592.4666667
2006,Chrysler,Rear-Wheel Drive,Automatic 5-Speed,NA,6,3.2,Premium,19,25,2000,-3250,15.69571429,423.1904762
2006,Chrysler,Rear-Wheel Drive,Automatic 5-Speed,NA,6,3.2,Premium,15,22,2350,-5000,18.31166667,493.7222222
2006,Chrysler,Rear-Wheel Drive,Manual 6-Speed,NA,6,3.2,Premium,15,23,2350,-5000,18.31166667,493.7222222
2006,Chrysler,Rear-Wheel Drive,Automatic 5-Speed,NA,6,3.2,Premium,19,25,2000,-3250,15.69571429,423.1904762
2006,Chrysler,Rear-Wheel Drive,Automatic 5-Speed,NA,6,3.2,Premium,15,22,2350,-5000,18.31166667,493.7222222
2006,Chrysler,Rear-Wheel Drive,Manual 6-Speed,NA,6,3.2,Premium,15,23,2350,-5000,18.31166667,493.7222222
2006,Chrysler,Front-Wheel Drive,Automatic 4-Speed,NA,6,3.5,Regular,15,21,2050,-3500,19.38882353,522.7647059
2006,Chrysler,Front-Wheel Drive,Automatic 4-Speed,NA,6,3.8,Regular,16,23,1950,-3000,18.31166667,493.7222222
2006,Chrysler,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,6,3.5,Regular,15,20,2050,-3500,19.38882353,522.7647059
2006,Chrysler,Front-Wheel Drive,Automatic 4-Speed,NA,4,2.4,Premium,17,24,2250,-4500,17.34789474,467.7368421
2006,Chrysler,Front-Wheel Drive,Automatic 4-Speed,NA,4,2.4,Regular,19,24,1650,-1500,15.69571429,423.1904762
2006,Chrysler,Front-Wheel Drive,Manual 5-Speed,NA,4,2.4,Premium,19,25,2000,-3250,15.69571429,423.1904762
2006,Chrysler,Front-Wheel Drive,Manual 5-Speed,NA,4,2.4,Regular,19,26,1600,-1250,14.98227273,403.9545455
2006,Chrysler,Front-Wheel Drive,Automatic 4-Speed,NA,4,2.4,Premium,17,24,2250,-4500,17.34789474,467.7368421
2006,Chrysler,Front-Wheel Drive,Automatic 4-Speed,NA,4,2.4,Regular,19,24,1650,-1500,15.69571429,423.1904762
2006,Chrysler,Front-Wheel Drive,Manual 5-Speed,NA,4,2.4,Premium,19,25,2000,-3250,15.69571429,423.1904762
2006,Chrysler,Front-Wheel Drive,Manual 5-Speed,NA,4,2.4,Regular,19,26,1600,-1250,14.98227273,403.9545455
2006,Chrysler,Front-Wheel Drive,Automatic 4-Speed,NA,4,2.4,Regular,20,27,1600,-1250,14.98227273,403.9545455
2006,Chrysler,Front-Wheel Drive,Automatic 4-Speed,FLEX-FUEL,6,2.7,Gasoline or E85,19,25,1650,-1500,15.69571429,423.1904762
2006,Chrysler,Front-Wheel Drive,Automatic 4-Speed,FLEX-FUEL,6,2.7,Gasoline or E85,19,25,1650,-1500,15.69571429,423.1904762
2006,Chrysler,Front-Wheel Drive,Automatic 4-Speed,NA,4,2.4,Regular,20,27,1600,-1250,14.98227273,403.9545455
2006,Chrysler,Front-Wheel Drive,Automatic 4-Speed,NA,6,2.7,Regular,19,25,1650,-1500,15.69571429,423.1904762
2006,Chrysler,Front-Wheel Drive,Automatic 4-Speed,NA,6,2.7,Regular,19,25,1650,-1500,15.69571429,423.1904762
2006,Chrysler,2-Wheel Drive,Automatic 4-Speed,GAS 420 FFS,6,3.3,Regular,17,24,1850,-2500,17.34789474,467.7368421
2006,Chrysler,Front-Wheel Drive,Automatic 4-Speed,NA,6,3.8,Regular,16,23,1950,-3000,18.31166667,493.7222222
2006,Dodge,Front-Wheel Drive,Automatic 4-Speed,NA,4,2.4,Regular,17,24,1750,-2000,16.4805,444.35
2006,Dodge,Front-Wheel Drive,Automatic 4-Speed,NA,6,3.8,Regular,16,23,1950,-3000,18.31166667,493.7222222
2006,Dodge,Front-Wheel Drive,Automatic 4-Speed,FLEX-FUEL,6,3.3,Gasoline or E85,17,24,1750,-2000,16.4805,444.35
2006,Dodge,Rear-Wheel Drive,Automatic 4-Speed,NA,6,2.7,Regular,18,26,1650,-1500,15.69571429,423.1904762
2006,Dodge,Rear-Wheel Drive,Automatic 5-Speed,NA,6,3.5,Regular,17,24,1750,-2000,16.4805,444.35
2006,Dodge,Rear-Wheel Drive,Automatic 5-Speed,NA,8,5.7,Regular,15,23,1950,-3000,18.31166667,493.7222222
2006,Dodge,Rear-Wheel Drive,Automatic 5-Speed,NA,8,6.1,Premium,13,18,2800,-7250,21.974,592.4666667
2006,Dodge,Rear-Wheel Drive,Automatic 4-Speed,NA,6,3.7,Regular,15,20,2050,-3500,19.38882353,522.7647059
2006,Dodge,Rear-Wheel Drive,Automatic 5-Speed,NA,8,4.7,Regular,14,18,2350,-5000,21.974,592.4666667
2006,Dodge,Rear-Wheel Drive,Manual 6-Speed,NA,6,3.7,Regular,14,20,2200,-4250,20.600625,555.4375
2006,Dodge,Rear-Wheel Drive,Manual 6-Speed,NA,8,4.7,Regular,13,19,2350,-5000,21.974,592.4666667
2006,Dodge,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,6,3.7,Regular,14,18,2350,-5000,21.974,592.4666667
2006,Dodge,4-Wheel or All-Wheel Drive,Automatic 5-Speed,NA,8,4.7,Regular,14,19,2350,-5000,21.974,592.4666667
2006,Dodge,4-Wheel or All-Wheel Drive,Manual 6-Speed,NA,6,3.7,Regular,15,19,2200,-4250,20.600625,555.4375
2006,Dodge,4-Wheel or All-Wheel Drive,Manual 6-Speed,NA,8,4.7,Regular,13,18,2350,-5000,21.974,592.4666667
2006,Dodge,Rear-Wheel Drive,Automatic 4-Speed,NA,6,3.7,Regular,14,19,2200,-4250,20.600625,555.4375
2006,Dodge,Rear-Wheel Drive,Automatic 5-Speed,NA,8,4.7,Regular,13,17,2500,-5750,23.54357143,634.7857143
2006,Dodge,Rear-Wheel Drive,Automatic 5-Speed,NA,8,5.7,Regular,13,19,2350,-5000,21.974,592.4666667
2006,Dodge,Rear-Wheel Drive,Automatic 5-Speed,FLEX-FUEL,8,4.7,Gasoline or E85,11,14,2900,-7750,27.4675,740.5833333
2006,Dodge,4-Wheel or All-Wheel Drive,Automatic 5-Speed,NA,8,4.7,Regular,12,17,2500,-5750,23.54357143,634.7857143
2006,Dodge,4-Wheel or All-Wheel Drive,Automatic 5-Speed,NA,8,5.7,Regular,13,18,2350,-5000,21.974,592.4666667
2006,Dodge,4-Wheel or All-Wheel Drive,Automatic 5-Speed,FLEX-FUEL,8,4.7,Gasoline or E85,11,14,2900,-7750,27.4675,740.5833333
2006,Dodge,Rear-Wheel Drive,Automatic 4-Speed,NA,6,2.7,Regular,18,26,1650,-1500,15.69571429,423.1904762
2006,Dodge,Rear-Wheel Drive,Automatic 4-Speed,NA,6,3.5,Regular,17,25,1750,-2000,16.4805,444.35
2006,Dodge,Rear-Wheel Drive,Automatic 5-Speed,NA,6,3.5,Regular,17,24,1750,-2000,16.4805,444.35
2006,Dodge,Rear-Wheel Drive,Automatic 5-Speed,NA,8,5.7,Regular,15,23,1950,-3000,18.31166667,493.7222222
2006,Dodge,Rear-Wheel Drive,Automatic 5-Speed,NA,8,6.1,Premium,13,18,2800,-7250,21.974,592.4666667
2006,Dodge,4-Wheel or All-Wheel Drive,Automatic 5-Speed,NA,6,3.5,Regular,15,22,1950,-3000,18.31166667,493.7222222
2006,Dodge,4-Wheel or All-Wheel Drive,Automatic 5-Speed,NA,8,5.7,Regular,15,22,1950,-3000,18.31166667,493.7222222
2006,Dodge,4-Wheel or All-Wheel Drive,Automatic 5-Speed,FFS,6,3.5,Regular,15,22,1950,-3000,18.31166667,493.7222222
2006,Dodge,Rear-Wheel Drive,Automatic 4-Speed,NA,6,3.7,Regular,14,19,2200,-4250,20.600625,555.4375
2006,Dodge,Rear-Wheel Drive,Automatic 4-Speed,NA,10,8.3,Premium,8,11,4700,-16750,36.62333333,987.4444444
2006,Dodge,Rear-Wheel Drive,Automatic 5-Speed,NA,8,4.7,Regular,13,17,2500,-5750,23.54357143,634.7857143
2006,Dodge,Rear-Wheel Drive,Automatic 5-Speed,NA,8,5.7,Regular,13,18,2350,-5000,21.974,592.4666667
2006,Dodge,Rear-Wheel Drive,Automatic 5-Speed,FLEX-FUEL,8,4.7,Gasoline or E85,11,14,2900,-7750,27.4675,740.5833333
2006,Dodge,Rear-Wheel Drive,Manual 6-Speed,NA,6,3.7,Regular,14,20,2200,-4250,20.600625,555.4375
2006,Dodge,Rear-Wheel Drive,Manual 6-Speed,NA,8,4.7,Regular,13,17,2500,-5750,23.54357143,634.7857143
2006,Dodge,Rear-Wheel Drive,Manual 6-Speed,NA,10,8.3,Premium,9,14,4250,-14500,32.961,888.7
2006,Dodge,4-Wheel or All-Wheel Drive,Automatic 5-Speed,NA,8,4.7,Regular,12,17,2500,-5750,23.54357143,634.7857143
2006,Dodge,4-Wheel or All-Wheel Drive,Automatic 5-Speed,NA,8,5.7,Regular,13,17,2500,-5750,23.54357143,634.7857143
2006,Dodge,4-Wheel or All-Wheel Drive,Automatic 5-Speed,FLEX-FUEL,8,4.7,Gasoline or E85,11,14,2900,-7750,27.4675,740.5833333
2006,Dodge,4-Wheel or All-Wheel Drive,Manual 6-Speed,NA,8,4.7,Regular,13,17,2500,-5750,23.54357143,634.7857143
2006,Dodge,Front-Wheel Drive,Automatic 4-Speed,NA,4,2.4,Regular,20,27,1600,-1250,14.98227273,403.9545455
2006,Dodge,Front-Wheel Drive,Automatic 4-Speed,FLEX-FUEL,6,2.7,Gasoline or E85,19,25,1650,-1500,15.69571429,423.1904762
2006,Dodge,Front-Wheel Drive,Automatic 4-Speed,FLEX-FUEL,6,2.7,Gasoline or E85,19,25,1650,-1500,15.69571429,423.1904762
2006,Dodge,Rear-Wheel Drive,Manual 6-Speed,NA,10,8.3,Premium,11,19,3250,-9500,25.35461538,683.6153846
2006,Ferrari,Rear-Wheel Drive,Automatic 6-Speed,NA,12,5.7,Premium,9,16,3850,-12500,29.96454545,807.9090909
2006,Ferrari,Rear-Wheel Drive,Manual 6-Speed,NA,12,5.7,Premium,10,15,3500,-10750,27.4675,740.5833333
2006,Ferrari,Rear-Wheel Drive,Automatic 6-Speed,NA,12,5.9,Premium,9,13,3850,-12500,29.96454545,807.9090909
2006,Ferrari,Rear-Wheel Drive,Manual 6-Speed,NA,12,5.9,Premium,9,13,3850,-12500,29.96454545,807.9090909
2006,Ferrari,Rear-Wheel Drive,Automatic 6-Speed,NA,8,4.3,Premium,11,16,3250,-9500,25.35461538,683.6153846
2006,Ferrari,Rear-Wheel Drive,Manual 6-Speed,NA,8,4.3,Premium,11,16,3250,-9500,25.35461538,683.6153846
2006,Ford,Rear-Wheel Drive,Automatic 4-Speed,NA,8,4.6,Regular,15,23,1950,-3000,18.31166667,493.7222222
2006,Ford,Rear-Wheel Drive,Automatic 4-Speed,FLEX-FUEL,8,4.6,Gasoline or E85,15,23,1950,-3000,18.31166667,493.7222222
2006,Ford,Rear-Wheel Drive,Automatic 4-Speed,POLICE  FFS,8,4.6,Regular,14,21,2050,-3500,19.38882353,522.7647059
2006,Ford,Rear-Wheel Drive,Automatic 4-Speed,NA,8,4.6,Regular,13,17,2350,-5000,21.974,592.4666667
2006,Ford,Rear-Wheel Drive,Automatic 4-Speed,NA,8,5.4,Regular,12,15,2700,-6750,25.35461538,683.6153846
2006,Ford,Rear-Wheel Drive,Automatic 4-Speed,NA,8,4.6,Regular,13,17,2350,-5000,21.974,592.4666667
2006,Ford,Rear-Wheel Drive,Automatic 4-Speed,NA,8,5.4,Regular,13,16,2500,-5750,23.54357143,634.7857143
2006,Ford,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,4,2.3,Regular,18,22,1750,-2000,16.4805,444.35
2006,Ford,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,6,3,Regular,17,21,1850,-2500,17.34789474,467.7368421
2006,Ford,4-Wheel or All-Wheel Drive,Manual 5-Speed,NA,4,2.3,Regular,19,24,1650,-1500,15.69571429,423.1904762
2006,Ford,Front-Wheel Drive,Automatic 4-Speed,NA,4,2.3,Regular,20,23,1650,-1500,15.69571429,423.1904762
2006,Ford,Front-Wheel Drive,Automatic 4-Speed,NA,6,3,Regular,18,23,1750,-2000,16.4805,444.35
2006,Ford,Front-Wheel Drive,Manual 5-Speed,NA,4,2.3,Regular,21,27,1500,-750,14.33086957,386.3913043
2006,Ford,4-Wheel or All-Wheel Drive,Automatic (variable gear ratios),NA,4,2.3,Regular,28,26,1300,250,12.20777778,329.1481481
2006,Ford,Front-Wheel Drive,Automatic (variable gear ratios),NA,4,2.3,Regular,30,28,1200,750,11.36586207,306.4482759
2006,Ford,Rear-Wheel Drive,Automatic 4-Speed,NA,8,5.4,Regular,12,17,2500,-5750,23.54357143,634.7857143
2006,Ford,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,8,5.4,Regular,12,16,2500,-5750,23.54357143,634.7857143
2006,Ford,Rear-Wheel Drive,Automatic 5-Speed,NA,6,4,Regular,14,19,2200,-4250,20.600625,555.4375
2006,Ford,Rear-Wheel Drive,Automatic 6-Speed,NA,8,4.6,Regular,13,19,2350,-5000,21.974,592.4666667
2006,Ford,4-Wheel or All-Wheel Drive,Automatic 5-Speed,NA,6,4,Regular,13,19,2350,-5000,21.974,592.4666667
2006,Ford,4-Wheel or All-Wheel Drive,Automatic 6-Speed,NA,8,4.6,Regular,13,18,2350,-5000,21.974,592.4666667
2006,Ford,Rear-Wheel Drive,Automatic 4-Speed,NA,6,4.2,Regular,14,19,2200,-4250,20.600625,555.4375
2006,Ford,Rear-Wheel Drive,Automatic 4-Speed,NA,8,4.6,Regular,13,17,2350,-5000,21.974,592.4666667
2006,Ford,Rear-Wheel Drive,Automatic 4-Speed,NA,8,5.4,Regular,13,18,2350,-5000,21.974,592.4666667
2006,Ford,Rear-Wheel Drive,Manual 5-Speed,NA,6,4.2,Regular,14,19,2200,-4250,20.600625,555.4375
2006,Ford,Rear-Wheel Drive,Automatic 4-Speed,FLEX-FUEL,8,5.4,Gasoline or E85,12,17,2500,-5750,23.54357143,634.7857143
2006,Ford,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,8,4.6,Regular,13,17,2350,-5000,21.974,592.4666667
2006,Ford,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,8,5.4,Regular,12,16,2500,-5750,23.54357143,634.7857143
2006,Ford,4-Wheel or All-Wheel Drive,Automatic 4-Speed,FLEX-FUEL,8,5.4,Gasoline or E85,12,16,2500,-5750,23.54357143,634.7857143
2006,Ford,4-Wheel or All-Wheel Drive,Automatic (variable gear ratios),NA,6,3,Regular,17,23,1850,-2500,17.34789474,467.7368421
2006,Ford,Front-Wheel Drive,Automatic (variable gear ratios),NA,6,3,Regular,18,25,1750,-2000,16.4805,444.35
2006,Ford,Front-Wheel Drive,Automatic 6-Speed,NA,6,3,Regular,19,26,1650,-1500,15.69571429,423.1904762
2006,Ford,Front-Wheel Drive,Automatic 4-Speed,NA,4,2,Regular,22,29,1400,-250,13.1844,355.48
2006,Ford,Front-Wheel Drive,Manual 5-Speed,NA,4,2,Regular,23,31,1350,0,12.67730769,341.8076923
2006,Ford,Front-Wheel Drive,Manual 5-Speed,NA,4,2.3,Regular,20,28,1500,-750,14.33086957,386.3913043
2006,Ford,Front-Wheel Drive,Automatic 4-Speed,NA,4,2,Regular,22,29,1400,-250,13.1844,355.48
2006,Ford,Front-Wheel Drive,Manual 5-Speed,NA,4,2,Regular,23,31,1350,0,12.67730769,341.8076923
2006,Ford,Front-Wheel Drive,Automatic 4-Speed,NA,6,3.9,Regular,16,22,1950,-3000,18.31166667,493.7222222
2006,Ford,Front-Wheel Drive,Automatic 4-Speed,NA,6,4.2,Regular,15,21,2050,-3500,19.38882353,522.7647059
2006,Ford,Front-Wheel Drive,Automatic 4-Speed,NA,6,3.9,Regular,16,22,1950,-3000,18.31166667,493.7222222
